policy_id,source_section,source_start,source_end,source_kind,source_text,b0_proposed,b1_proposed,b2_proposed,b3_proposed,read_before,proposed_validation,status,b0_actual_path,b0_actual_anchor,semantic_status,review_evidence,b1_actual_path,b1_actual_anchor,b1_movement_reason,b1_semantic_status,b1_review_evidence,b2_actual_path,b2_validation_evidence,b2_unverified_status,b3_actual_path,b3_actual_anchor,b3_semantic_status,b3_review_evidence
P022,1. 작업 시작 게이트,49,49,list-rule,* PR 생성,AGENTS.md#P022,AGENTS.md (invariant) + proposed reference/core#P022,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#1-작업-시작-게이트,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-issue/references/work-contract.md,1-작업-시작-게이트,B0 root 작업 시작 상세를 harness-issue 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-issue/references/work-contract.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,.agents/skills/harness-issue/references/work-contract.md,1-작업-시작-게이트,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P023,1. 작업 시작 게이트,51,51,paragraph,"일정, 스프린트, 우선순위와 상태는 Jira가 아니라 GitHub Projects의 필드로 관리한다.",AGENTS.md#P023,AGENTS.md (invariant) + proposed reference/core#P023,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,세션 시작; 검증/보고 규칙은 완료 전에도 적용,"S1,S2,S3,S6,SAFETY-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#1-작업-시작-게이트,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-issue/references/work-contract.md,1-작업-시작-게이트,B0 root 작업 시작 상세를 harness-issue 필수 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-issue/references/work-contract.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,.agents/skills/harness-issue/references/work-contract.md,1-작업-시작-게이트,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P024,2. 역할 분리,55,55,paragraph,"역할은 계획, 구현, 검증과 승인을 분리한다.",AGENTS.md#P024,AGENTS.md (invariant) + proposed reference/roles#P024,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#2-역할-분리,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,2-역할-분리,B0 root 역할 분리 총칙을 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,2-역할-분리,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P025,2.1 오케스트레이터,59,59,paragraph,오케스트레이터는 다음을 수행한다.,AGENTS.md#P025,AGENTS.md (invariant) + proposed reference/roles#P025,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P026,2.1 오케스트레이터,61,61,list-rule,* 요구사항과 제약 확인,AGENTS.md#P026,AGENTS.md (invariant) + proposed reference/roles#P026,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P027,2.1 오케스트레이터,62,62,list-rule,* 시나리오와 작업 분해,AGENTS.md#P027,AGENTS.md (invariant) + proposed reference/roles#P027,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P028,2.1 오케스트레이터,63,63,list-rule,* 대안과 트레이드오프 분석,AGENTS.md#P028,AGENTS.md (invariant) + proposed reference/roles#P028,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P029,2.1 오케스트레이터,64,64,list-rule,* 위험과 실패 모드 분석,AGENTS.md#P029,AGENTS.md (invariant) + proposed reference/roles#P029,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P030,2.1 오케스트레이터,65,65,list-rule,* 인수 조건 정의,AGENTS.md#P030,AGENTS.md (invariant) + proposed reference/roles#P030,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P031,2.1 오케스트레이터,66,66,list-rule,* 실행 에이전트와 검증 에이전트 호출,AGENTS.md#P031,AGENTS.md (invariant) + proposed reference/roles#P031,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P032,2.1 오케스트레이터,67,67,list-rule,* 결과와 사람의 의사결정 항목 통합,AGENTS.md#P032,AGENTS.md (invariant) + proposed reference/roles#P032,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P033,2.1 오케스트레이터,69,69,paragraph,오케스트레이터는 다음을 수행하지 않는다.,AGENTS.md#P033,AGENTS.md (invariant) + proposed reference/roles#P033,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P034,2.1 오케스트레이터,71,71,list-rule,* 직접 애플리케이션 코드 구현,AGENTS.md#P034,AGENTS.md (invariant) + proposed reference/roles#P034,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P035,2.1 오케스트레이터,72,72,list-rule,* 직접 Terraform 코드 구현,AGENTS.md#P035,AGENTS.md (invariant) + proposed reference/roles#P035,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P036,2.1 오케스트레이터,73,73,list-rule,* 자신의 설계 승인,AGENTS.md#P036,AGENTS.md (invariant) + proposed reference/roles#P036,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P037,2.1 오케스트레이터,74,74,list-rule,* 인프라 적용,AGENTS.md#P037,AGENTS.md (invariant) + proposed reference/roles#P037,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P038,2.1 오케스트레이터,75,75,list-rule,* 검증 실패 자동 무시,AGENTS.md#P038,AGENTS.md (invariant) + proposed reference/roles#P038,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#21-오케스트레이터,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,21-오케스트레이터,B0 root 오케스트레이터 책임과 금지를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,21-오케스트레이터,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P039,2.2 실행 에이전트,79,79,paragraph,실행 에이전트는 다음 원칙을 따른다.,AGENTS.md#P039,AGENTS.md (invariant) + proposed reference/roles#P039,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#22-실행-에이전트,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,22-실행-에이전트,B0 root 실행 에이전트 범위와 증거 의무를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,22-실행-에이전트,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P040,2.2 실행 에이전트,81,81,list-rule,* 승인된 계획에 포함된 파일만 수정한다.,AGENTS.md#P040,AGENTS.md (invariant) + proposed reference/roles#P040,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#22-실행-에이전트,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,22-실행-에이전트,B0 root 실행 에이전트 범위와 증거 의무를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,22-실행-에이전트,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P041,2.2 실행 에이전트,82,82,list-rule,* 승인된 요구사항 범위를 벗어나지 않는다.,AGENTS.md#P041,AGENTS.md (invariant) + proposed reference/roles#P041,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,역할 배정 및 작업 전,"S2,S4,S5,ROLE-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#22-실행-에이전트,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,AGENTS.md,22-실행-에이전트,B0 root 실행 에이전트 범위와 증거 의무를 B1 root에 유지,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,AGENTS.md,NOT_MACHINE_CHECKED,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,AGENTS.md,22-실행-에이전트,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
