policy_id,source_section,source_start,source_end,source_sha256,target_path,target_start,target_end,read_before,source_preservation,semantic_review,enforcement
P001,Qello Repository Agent Contract,3,3,50ce8491c235c3591dc05e1c72054ddce080a7fd6811d10d0c2643396951a457,AGENTS.md,3,3,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P367,8. Husky 로컬 게이트,689,689,94b03004a60afdf587b79a4f172085e9958126abe77eb4c03621ba66007cc35a,AGENTS.md,672,672,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P368,8. Husky 로컬 게이트,690,690,6b6a3391894a7d56e5f1fd8c5e6c30a6c8c7f04c457da5e855fdf5223a760e4e,AGENTS.md,673,673,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P369,8. Husky 로컬 게이트,692,692,4e2e0ae2604419f799cb814533114005690955ed7b4174140733b632991a355a,AGENTS.md,675,675,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P370,8. Husky 로컬 게이트,693,693,ab85580929e0aebdfe650618da3afe669c0f3eabddfceb9359e0d3d646358e53,AGENTS.md,676,676,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P371,8. Husky 로컬 게이트,695,695,96224e01675979c6292120a5c359072bcba0590e877c77c5d14810591b48300a,AGENTS.md,678,678,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P372,8. Husky 로컬 게이트,696,696,e5cbbeb15b33814bc69edde2e7b48ba332db0b29a7ce13e30ffc487606bb66cb,AGENTS.md,679,679,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P373,8. Husky 로컬 게이트,698,698,c0413997438ffa42fd5cbc22d9310d2f7c5b07b73eba6fe56504c21abe0af349,AGENTS.md,681,681,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P374,8. Husky 로컬 게이트,700,702,87d0e3e68e0585e5379027ea9b600f85393c76ee43a10aa951c87d5ad49298cd,AGENTS.md,683,685,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P375,8. Husky 로컬 게이트,704,704,d1538cf613f446be4d89db81d1f91803b2a4244ab601e887dfe67a5242f04432,AGENTS.md,687,687,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P376,8. Husky 로컬 게이트,706,708,9631e65273f19f237caf12ada256c7b31876a57828efd6546a30c1faeca30ae0,AGENTS.md,689,691,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P377,8. Husky 로컬 게이트,710,710,fdde6bf471f9df49309e6b039dedae72cfd39de2afae341573e9ec0e680689f6,AGENTS.md,693,693,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P378,8. Husky 로컬 게이트,712,714,7928e0dc4e0e93bbb7bec42db0d3522ef36f2865078a0a30bbaa3a9a49fd5ebb,AGENTS.md,695,697,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P379,8. Husky 로컬 게이트,716,716,80a5bf7e826e55d960a872d6184ca2b45cc454595e092100259f3b30f429c2dc,AGENTS.md,699,699,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P380,8. Husky 로컬 게이트,718,718,2bf68a89c41044d3816d646a5e19329c8ed40eafc3cbc718beee9c2b2b6a9842,AGENTS.md,701,701,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P381,8. Husky 로컬 게이트,720,720,e1ec7238fccd126d0a7fbe9946802f4ee82f028637e5f33671fed833ea4b0df5,AGENTS.md,703,703,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P382,8. Husky 로컬 게이트,721,721,3e81689d6545d1962d02c2dbb0d8de9068a8985574d33fcf029c4b7c3c451933,AGENTS.md,704,704,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P383,8. Husky 로컬 게이트,722,722,2d3c14601cf4d5ca3e5bfdf7381a2853baf239c4d6a15db13cf3701a7b569060,AGENTS.md,705,705,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P384,8. Husky 로컬 게이트,723,723,80c45d0f9ab9ee0e58e5d4d63f4fd5c5557ec643ad250cf2606aef3c6029eeaa,AGENTS.md,706,706,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P385,8. Husky 로컬 게이트,724,724,2ec090844d8e097179ab53616975129101a6894d7951ae5e7b21c3a8f95d17eb,AGENTS.md,707,707,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P386,8. Husky 로컬 게이트,726,726,9031c72c3c663763a887d5fa23ed8ba7b39db89a4b894bdf4bc23f5c3d578dcd,AGENTS.md,709,709,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P387,9. 라벨 정책,730,730,121b5dd58b7530de80b73b892685edaacb5b63af02abcb707c00f252c4933309,AGENTS.md,713,713,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P388,9. 라벨 정책,731,731,a4a059dda9cb6386393a43826c1ccba4f800166e734e52f97a0943012d3422ee,AGENTS.md,714,714,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P389,9. 라벨 정책,732,732,6212f7ff6cf45d8196a015ee2ea044bc0088dab297631c8917256cf5862f5bde,AGENTS.md,715,715,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P390,9. 라벨 정책,733,733,ec7c11f282b2de7eee3b2d29b6f70b32f4c92ed1e7d9831904b248822c3e65df,AGENTS.md,716,716,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P391,9. 라벨 정책,734,734,97f38627b646fd8636ac027fc0146b0d22bee81629412d54edba0a24281e3983,AGENTS.md,717,717,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P392,9. 라벨 정책,736,736,eb34330b442f331c86d702718ffe7a1a81cdc572f44fb9eca92e29f114ad77b5,AGENTS.md,719,719,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P393,10. 완료 전 검증,740,740,755dff80903340740c0ba9bbf1a378dd94ff90e2b0b8e129b583e5075ecf85c6,AGENTS.md,723,723,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P394,10. 완료 전 검증,742,747,10f134b5d164d5b8f1cecd2e5473df244859c51eebe028fb81e11bc937010d50,AGENTS.md,725,730,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P395,10. 완료 전 검증,749,749,37e90abd4dc84b7ed4c085c33ada82486212c2b7af43093a5e5b8f3cc09e4e65,AGENTS.md,732,732,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P396,10. 완료 전 검증,751,755,4a93df471167aa87776525b0e037b82aa40bd4051da4e5de175f378801059320,AGENTS.md,734,738,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P397,10. 완료 전 검증,757,757,c4a40b037b38108381aac850e2c6e6a47627a2ae36272766411c48026f6de2b2,AGENTS.md,740,740,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P398,10. 완료 전 검증,759,761,c07ed3e908b12544197ebcec73c18f1841e36ff94c69f43da8f6507853f0a184,AGENTS.md,742,744,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P399,10. 완료 전 검증,763,763,4c1701f92fb3fbae1ee7374682c83934f33ca711640409b51af3d4866daada72,AGENTS.md,746,746,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P400,10. 완료 전 검증,765,772,8111fc7506091e2af99239b4cb5c3bf79ac27c1f07796aa0d12debaa333f5217,AGENTS.md,748,755,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P401,10. 완료 전 검증,774,774,ad6f32bd5fe0183cc7d2940770e95092c200b876570b0a2fb760ed72c8933b49,AGENTS.md,757,757,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P402,10. 완료 전 검증,776,776,a761e0ddcccbeb61bd43cf33e600d75e612b2b4c464ab8584dd012b6efcc020c,AGENTS.md,759,759,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P403,10. 완료 전 검증,778,778,9de53c48869655f7a0146117385afdccab6a749b9012f870fd362d2d1c798d81,AGENTS.md,761,761,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P404,10. 완료 전 검증,779,779,74d6b020489b05d9f67fab0d61d10eee81ec121a0b0c206a1c8005e7c46084bb,AGENTS.md,762,762,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P405,10. 완료 전 검증,780,780,c086f8e823dc58ebafc8f5705d82ef3c8f84d33b5dcf2d624cf05ddf318e0198,AGENTS.md,763,763,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P406,10. 완료 전 검증,781,781,2ec090844d8e097179ab53616975129101a6894d7951ae5e7b21c3a8f95d17eb,AGENTS.md,707,707,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P407,10. 완료 전 검증,782,782,d65528a4b8d92c4eedb98146dc8a749a157a96c5aa3c9f72142ecba36d94095c,AGENTS.md,765,765,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P408,10. 완료 전 검증,784,784,13ffd78dcbc893c39688a1a34cddede03703a8913dc23cdd928f3ebc655e7035,AGENTS.md,767,767,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P409,11. 검증 결과 계약,788,788,c52bcd31ff2d1517244cb860dbafbb9958d3056c88fa49072487e88b91ac3a9e,AGENTS.md,771,771,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P410,PASS,792,792,866b18b97dedb6cab2dbe0d04280a617155d053fc6fcaaede5361f0e23e5114c,AGENTS.md,775,775,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P411,PASS,793,793,4a9901ddc0ba753875ebbdfd720de6e7af7bcb3af1852a8f8a366b282728f3f3,AGENTS.md,776,776,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P412,PASS,794,794,8820f138371d2d10c8cb6bd731de021413a1198bed184cca409dfaccae0758ff,AGENTS.md,777,777,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P413,PASS,795,795,f1ad571114cca4af0ecfe55f520d1275a4eb47873792c033dfc6bf28bca12ffc,AGENTS.md,778,778,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P414,FAIL,799,799,6bc1279e5124fe683a732ae19d07471650bf5616e2f84b83c244db1a67c0a41b,AGENTS.md,782,782,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P415,FAIL,800,800,7933c9222b61beeb8829008b8d0ca132013e651cacc969a14e9ba032c6919141,AGENTS.md,783,783,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P416,FAIL,801,801,6c2bf1a0f526c25fe9393b32799f67ba9ccdcc3478ec05788624b3a44be48f72,AGENTS.md,784,784,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P417,BLOCKED,805,805,9ac3a71946dbc02ab557f28e43ebef5d4280412fb063ee716facb48808936365,AGENTS.md,788,788,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P418,BLOCKED,806,806,4202eae660115d5f6c0d6aa034361fe5ea27df81fc734fad2fe19dc4780fbce5,AGENTS.md,789,789,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P419,BLOCKED,807,807,f4bb4ff217c1cd76e8006228a0840a351cf7e51b67729c61ed6536eeb1ca0104,AGENTS.md,790,790,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P420,BLOCKED,808,808,047e90b3178cb3b6aa872286a4d710bc75ebf83be2cb71b7ce773daa9a4f285e,AGENTS.md,791,791,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P421,BLOCKED,810,810,37cc742d031f348cecd2bc27b53597936bd25eba3a574b7a555d486839479173,AGENTS.md,793,793,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P422,BLOCKED,812,825,3332246b82b895469062220b9c69200fc1c3e9c18911e1773fab674e35aa7756,AGENTS.md,795,808,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P423,BLOCKED,827,827,1bcd2c7eb277182aeac85c1f56987140136d0f0f3a41ed658fc47c44ed65c39c,AGENTS.md,810,810,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P424,BLOCKED,829,839,605b857a3520fedb45f9dd35b1c20e821efd73593da1e3638318d7819a2efa6f,AGENTS.md,812,822,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P425,12. 공통 금지 명령과 행위,843,843,a8041e22abb462514283c26f25e9e95265098e82bb5a6a48282a827eca3c4ac1,AGENTS.md,826,826,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P426,12. 공통 금지 명령과 행위,845,854,cc300399a91f74214e347ba6a7108c0be545e0d6b622df3b4fa8e3ed8fa41b9f,AGENTS.md,828,837,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P427,12. 공통 금지 명령과 행위,856,856,18dffc5f65a481fd4c911fe04f46fafa67314a086fa267629fa623130ca69325,AGENTS.md,839,839,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P428,12. 공통 금지 명령과 행위,858,858,30a6015190d3e6cd411d0b6540a534ec052b9e1369ce65750604d158f0caf8e8,AGENTS.md,841,841,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P429,12. 공통 금지 명령과 행위,860,860,a0af19aadc87442bbf89e85995f5c14150eff33e3eb565c3fb34aadd3b55ee5a,AGENTS.md,843,843,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P430,12. 공통 금지 명령과 행위,861,861,fcd9a05f66afb0f7088e406922b784ba17b04122df326371dab2f8193ca922b1,AGENTS.md,844,844,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P431,12. 공통 금지 명령과 행위,862,862,b2e528ba7a257e53957a5c47a72f4e9eb1f4703e1f94b20ae04fb2d107d4484b,AGENTS.md,845,845,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P432,12. 공통 금지 명령과 행위,863,863,96b4b570201496b389abc0c10c76802093eed6f9f7e335bdac730ec5dfb68913,AGENTS.md,846,846,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P433,12. 공통 금지 명령과 행위,864,864,d7388fdcdeab0078f86f7388849a081523b20c602aea36d9de4dd422ba606941,AGENTS.md,847,847,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P434,12. 공통 금지 명령과 행위,865,865,6fdda5d3dd3684ca239ec5d79611d8986c2ea49d452a70042a4b261f24883263,AGENTS.md,848,848,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P435,12. 공통 금지 명령과 행위,866,866,b8c94e186e8b74dabbd9e760397cfba1e524aa9b63304f65c86fc455806d8980,AGENTS.md,849,849,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P436,12. 공통 금지 명령과 행위,867,867,8585369e4adca317bd0de3f4ce7363aafe0c3f4178598cbd96cbeb42787ac6df,AGENTS.md,850,850,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P437,12. 공통 금지 명령과 행위,868,868,ec9749e6ce81baf0e2a8c1f2539b2ec25780e510cdc6d4c82c61570ff684f13e,AGENTS.md,851,851,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P438,12. 공통 금지 명령과 행위,869,869,4362dccb2c13adaa78c2d103e99cd6ec9e1dcaaa78f6486df70e7a3b1943267d,AGENTS.md,852,852,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P439,12. 공통 금지 명령과 행위,870,870,7946d61c1305b80d455f27b94811f412cf93f146966114c7aaafe428a7a95ec3,AGENTS.md,853,853,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P440,12. 공통 금지 명령과 행위,871,871,59ffe1bc397b944e2ed86278838ece090fd19e6a608a413cab80ef341be2151c,AGENTS.md,854,854,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P441,12. 공통 금지 명령과 행위,872,872,b051e11673f4a5ef1b3e22f7ef03a930aab3a34b32e0e917d77fe0bb82ec017b,AGENTS.md,855,855,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P442,12. 공통 금지 명령과 행위,873,873,ccf4218f05001086ff74dbf496fd768dc9b444152d75cea041f505db919a6d30,AGENTS.md,856,856,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P443,12. 공통 금지 명령과 행위,874,874,71ef0c0688dc46884bae323a7d3d37e28a61fb489653ae17888bc6a41c1225d4,AGENTS.md,857,857,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P444,12. 공통 금지 명령과 행위,875,875,89e369d1c536a905b16d5c9e3b9fbff6ace84eeb657281f73add55e07e19d051,AGENTS.md,858,858,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P445,12. 공통 금지 명령과 행위,876,876,149e47e5fdf0cf5a4ab9de85e9468137a2ebe27b5eba0e2f84035aa4a18e0e4d,AGENTS.md,859,859,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P446,12. 공통 금지 명령과 행위,877,877,38634fe1a897e9b3d3cd83b5432f6f01451ce001282afc6fcac7a645e06f8260,AGENTS.md,860,860,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
P447,12. 공통 금지 명령과 행위,879,879,38edbaccc33071014b261427b5da29131676435fcacfb0d5a6e25f6d4a02a6b3,AGENTS.md,862,862,session start,EXACT_MATCH,INDEPENDENT_STATIC_REVIEW_PASS; see gh-227-verification.md; runtime not implied,source/links checked; behavior and remote enforcement not implied
